ccode;year;state;Attribute;Value
690;2014;"""kuwait""";GCC;1
690;2014;"""kuwait""";IADefB;0
690;2014;"""kuwait""";ICivDO;0
690;2014;"""kuwait""";LATIN;0
690;2014;"""kuwait""";LOAS;1
690;2014;"""kuwait""";MFO;0
690;2014;"""kuwait""";NATO;0
690;2014;"""kuwait""";NCM;0
690;2014;"""kuwait""";NordC;0
690;2014;"""kuwait""";OAS;0
690;2014;"""kuwait""";OECS;0
690;2014;"""kuwait""";OIC;1
690;2014;"""kuwait""";OSCE;0
690;2014;"""kuwait""";PAP;0
690;2014;"""kuwait""";PIF;0
690;2014;"""kuwait""";RECSA;0
690;2014;"""kuwait""";SAARC;0
690;2014;"""kuwait""";SACU;0
690;2014;"""kuwait""";SIECA;0
690;2014;"""kuwait""";SPC;0
692;2014;"""bahrain""";ACS;0
692;2014;"""bahrain""";AMU;0
692;2014;"""bahrain""";ANZUS;0
692;2014;"""bahrain""";ASEAN;0
692;2014;"""bahrain""";ASECNA;-9
692;2014;"""bahrain""";ASEF;0
692;2014;"""bahrain""";AU;0
692;2014;"""bahrain""";BENELUX;0
692;2014;"""bahrain""";CARICOM;0
692;2014;"""bahrain""";CBSS;0
692;2014;"""bahrain""";COE;0
692;2014;"""bahrain""";CSTO;0
692;2014;"""bahrain""";EAC;0
692;2014;"""bahrain""";EAPC;0
692;2014;"""bahrain""";EIP;0
692;2014;"""bahrain""";EU;0
692;2014;"""bahrain""";GCC;1
692;2014;"""bahrain""";IADefB;0
692;2014;"""bahrain""";ICivDO;1
692;2014;"""bahrain""";LATIN;0
692;2014;"""bahrain""";LOAS;1
692;2014;"""bahrain""";MFO;0
692;2014;"""bahrain""";NATO;0
692;2014;"""bahrain""";NCM;0
692;2014;"""bahrain""";NordC;0
692;2014;"""bahrain""";OAS;0
692;2014;"""bahrain""";OECS;0
692;2014;"""bahrain""";OIC;1
692;2014;"""bahrain""";OSCE;0
692;2014;"""bahrain""";PAP;0
692;2014;"""bahrain""";PIF;0
692;2014;"""bahrain""";RECSA;0
692;2014;"""bahrain""";SAARC;0
692;2014;"""bahrain""";SACU;0
692;2014;"""bahrain""";SIECA;0
692;2014;"""bahrain""";SPC;0
694;2014;"""qatar""";ACS;0
694;2014;"""qatar""";AMU;0
694;2014;"""qatar""";ANZUS;0
694;2014;"""qatar""";ASEAN;0
694;2014;"""qatar""";ASECNA;-9
694;2014;"""qatar""";ASEF;0
694;2014;"""qatar""";AU;0
694;2014;"""qatar""";BENELUX;0
694;2014;"""qatar""";CARICOM;0
694;2014;"""qatar""";CBSS;0
694;2014;"""qatar""";COE;0
694;2014;"""qatar""";CSTO;0
694;2014;"""qatar""";EAC;0
694;2014;"""qatar""";EAPC;0
694;2014;"""qatar""";EIP;0
694;2014;"""qatar""";EU;0
694;2014;"""qatar""";GCC;1
694;2014;"""qatar""";IADefB;0
694;2014;"""qatar""";ICivDO;1
694;2014;"""qatar""";LATIN;0
694;2014;"""qatar""";LOAS;1
694;2014;"""qatar""";MFO;0
694;2014;"""qatar""";NATO;0
694;2014;"""qatar""";NCM;0
694;2014;"""qatar""";NordC;0
694;2014;"""qatar""";OAS;0
694;2014;"""qatar""";OECS;0
694;2014;"""qatar""";OIC;1
694;2014;"""qatar""";OSCE;0
694;2014;"""qatar""";PAP;0
694;2014;"""qatar""";PIF;0
694;2014;"""qatar""";RECSA;0
694;2014;"""qatar""";SAARC;0
694;2014;"""qatar""";SACU;0
694;2014;"""qatar""";SIECA;0
694;2014;"""qatar""";SPC;0
696;2014;"""uae""";ACS;0
696;2014;"""uae""";AMU;0
696;2014;"""uae""";ANZUS;0
696;2014;"""uae""";ASEAN;0
696;2014;"""uae""";ASECNA;-9
696;2014;"""uae""";ASEF;0
696;2014;"""uae""";AU;0
696;2014;"""uae""";BENELUX;0
696;2014;"""uae""";CARICOM;0
696;2014;"""uae""";CBSS;0
696;2014;"""uae""";COE;0
696;2014;"""uae""";CSTO;0
696;2014;"""uae""";EAC;0
696;2014;"""uae""";EAPC;0
696;2014;"""uae""";EIP;0
696;2014;"""uae""";EU;0
696;2014;"""uae""";GCC;1
696;2014;"""uae""";IADefB;0
696;2014;"""uae""";ICivDO;1
696;2014;"""uae""";LATIN;0
696;2014;"""uae""";LOAS;1
696;2014;"""uae""";MFO;0
696;2014;"""uae""";NATO;0
696;2014;"""uae""";NCM;0
696;2014;"""uae""";NordC;0
696;2014;"""uae""";OAS;0
696;2014;"""uae""";OECS;0
696;2014;"""uae""";OIC;1
696;2014;"""uae""";OSCE;0
696;2014;"""uae""";PAP;0
696;2014;"""uae""";PIF;0
696;2014;"""uae""";RECSA;0
696;2014;"""uae""";SAARC;0
696;2014;"""uae""";SACU;0
696;2014;"""uae""";SIECA;0
696;2014;"""uae""";SPC;0
698;2014;"""oman""";ACS;0
698;2014;"""oman""";AMU;0
698;2014;"""oman""";ANZUS;0
698;2014;"""oman""";ASEAN;0
698;2014;"""oman""";ASECNA;-9
698;2014;"""oman""";ASEF;0
698;2014;"""oman""";AU;0
698;2014;"""oman""";BENELUX;0
698;2014;"""oman""";CARICOM;0
698;2014;"""oman""";CBSS;0
698;2014;"""oman""";COE;0
698;2014;"""oman""";CSTO;0
698;2014;"""oman""";EAC;0
698;2014;"""oman""";EAPC;0
698;2014;"""oman""";EIP;0
698;2014;"""oman""";EU;0
698;2014;"""oman""";GCC;1
698;2014;"""oman""";IADefB;0
698;2014;"""oman""";ICivDO;1
698;2014;"""oman""";LATIN;0
698;2014;"""oman""";LOAS;1
698;2014;"""oman""";MFO;0
698;2014;"""oman""";NATO;0
698;2014;"""oman""";NCM;0
698;2014;"""oman""";NordC;0
698;2014;"""oman""";OAS;0
698;2014;"""oman""";OECS;0
698;2014;"""oman""";OIC;1
698;2014;"""oman""";OSCE;0
698;2014;"""oman""";PAP;0
698;2014;"""oman""";PIF;0
698;2014;"""oman""";RECSA;0
698;2014;"""oman""";SAARC;0
698;2014;"""oman""";SACU;0
698;2014;"""oman""";SIECA;0
698;2014;"""oman""";SPC;0
700;2014;"""afghanistan""";ACS;0
700;2014;"""afghanistan""";AMU;0
700;2014;"""afghanistan""";ANZUS;0
700;2014;"""afghanistan""";ASEAN;0
700;2014;"""afghanistan""";ASECNA;-9
700;2014;"""afghanistan""";ASEF;0
700;2014;"""afghanistan""";AU;0
700;2014;"""afghanistan""";BENELUX;0
700;2014;"""afghanistan""";CARICOM;0
700;2014;"""afghanistan""";CBSS;0
700;2014;"""afghanistan""";COE;0
700;2014;"""afghanistan""";CSTO;3
700;2014;"""afghanistan""";EAC;0
700;2014;"""afghanistan""";EAPC;0
700;2014;"""afghanistan""";EIP;0
700;2014;"""afghanistan""";EU;0
700;2014;"""afghanistan""";GCC;0
700;2014;"""afghanistan""";IADefB;0
700;2014;"""afghanistan""";ICivDO;0
700;2014;"""afghanistan""";LATIN;0
700;2014;"""afghanistan""";LOAS;0
700;2014;"""afghanistan""";MFO;0
700;2014;"""afghanistan""";NATO;0
700;2014;"""afghanistan""";NCM;0
700;2014;"""afghanistan""";NordC;0
700;2014;"""afghanistan""";OAS;0
700;2014;"""afghanistan""";OECS;0
700;2014;"""afghanistan""";OIC;1
700;2014;"""afghanistan""";OSCE;0
700;2014;"""afghanistan""";PAP;0
700;2014;"""afghanistan""";PIF;0
700;2014;"""afghanistan""";RECSA;0
700;2014;"""afghanistan""";SAARC;1
700;2014;"""afghanistan""";SACU;0
700;2014;"""afghanistan""";SIECA;0
700;2014;"""afghanistan""";SPC;0
701;2014;"""turkmenistan""";ACS;0
701;2014;"""turkmenistan""";AMU;0
701;2014;"""turkmenistan""";ANZUS;0
701;2014;"""turkmenistan""";ASEAN;0
701;2014;"""turkmenistan""";ASECNA;-9
701;2014;"""turkmenistan""";ASEF;0
701;2014;"""turkmenistan""";AU;0
701;2014;"""turkmenistan""";BENELUX;0
701;2014;"""turkmenistan""";CARICOM;0
701;2014;"""turkmenistan""";CBSS;0
701;2014;"""turkmenistan""";COE;0
701;2014;"""turkmenistan""";CSTO;0
701;2014;"""turkmenistan""";EAC;0
701;2014;"""turkmenistan""";EAPC;1
701;2014;"""turkmenistan""";EIP;0
701;2014;"""turkmenistan""";EU;0
701;2014;"""turkmenistan""";GCC;0
701;2014;"""turkmenistan""";IADefB;0
701;2014;"""turkmenistan""";ICivDO;0
701;2014;"""turkmenistan""";LATIN;0
701;2014;"""turkmenistan""";LOAS;0
701;2014;"""turkmenistan""";MFO;0
701;2014;"""turkmenistan""";NATO;0
701;2014;"""turkmenistan""";NCM;0
701;2014;"""turkmenistan""";NordC;0
701;2014;"""turkmenistan""";OAS;0
701;2014;"""turkmenistan""";OECS;0
701;2014;"""turkmenistan""";OIC;1
701;2014;"""turkmenistan""";OSCE;1
701;2014;"""turkmenistan""";PAP;0
701;2014;"""turkmenistan""";PIF;0
701;2014;"""turkmenistan""";RECSA;0
701;2014;"""turkmenistan""";SAARC;0
701;2014;"""turkmenistan""";SACU;0
701;2014;"""turkmenistan""";SIECA;0
701;2014;"""turkmenistan""";SPC;0
702;2014;"""tajikistan""";ACS;0
702;2014;"""tajikistan""";AMU;0
702;2014;"""tajikistan""";ANZUS;0
702;2014;"""tajikistan""";ASEAN;0
702;2014;"""tajikistan""";ASECNA;-9
702;2014;"""tajikistan""";ASEF;0
702;2014;"""tajikistan""";AU;0
702;2014;"""tajikistan""";BENELUX;0
702;2014;"""tajikistan""";CARICOM;0
702;2014;"""tajikistan""";CBSS;0
702;2014;"""tajikistan""";COE;0
702;2014;"""tajikistan""";CSTO;1
702;2014;"""tajikistan""";EAC;0
702;2014;"""tajikistan""";EAPC;1
702;2014;"""tajikistan""";EIP;0
702;2014;"""tajikistan""";EU;0
702;2014;"""tajikistan""";GCC;0
702;2014;"""tajikistan""";IADefB;0
702;2014;"""tajikistan""";ICivDO;0
702;2014;"""tajikistan""";LATIN;0
702;2014;"""tajikistan""";LOAS;0
702;2014;"""tajikistan""";MFO;0
702;2014;"""tajikistan""";NATO;0
702;2014;"""tajikistan""";NCM;0
702;2014;"""tajikistan""";NordC;0
702;2014;"""tajikistan""";OAS;0
702;2014;"""tajikistan""";OECS;0
702;2014;"""tajikistan""";OIC;1
702;2014;"""tajikistan""";OSCE;1
702;2014;"""tajikistan""";PAP;0
702;2014;"""tajikistan""";PIF;0
702;2014;"""tajikistan""";RECSA;0
702;2014;"""tajikistan""";SAARC;0
702;2014;"""tajikistan""";SACU;0
702;2014;"""tajikistan""";SIECA;0
702;2014;"""tajikistan""";SPC;0
703;2014;"""kyrgyzstan""";ACS;0
703;2014;"""kyrgyzstan""";AMU;0
703;2014;"""kyrgyzstan""";ANZUS;0
703;2014;"""kyrgyzstan""";ASEAN;0
703;2014;"""kyrgyzstan""";ASECNA;-9
703;2014;"""kyrgyzstan""";ASEF;0
703;2014;"""kyrgyzstan""";AU;0
703;2014;"""kyrgyzstan""";BENELUX;0
703;2014;"""kyrgyzstan""";CARICOM;0
703;2014;"""kyrgyzstan""";CBSS;0
703;2014;"""kyrgyzstan""";COE;0
703;2014;"""kyrgyzstan""";CSTO;1
703;2014;"""kyrgyzstan""";EAC;0
703;2014;"""kyrgyzstan""";EAPC;1
703;2014;"""kyrgyzstan""";EIP;0
703;2014;"""kyrgyzstan""";EU;0
703;2014;"""kyrgyzstan""";GCC;0
703;2014;"""kyrgyzstan""";IADefB;0
703;2014;"""kyrgyzstan""";ICivDO;1
703;2014;"""kyrgyzstan""";LATIN;0
703;2014;"""kyrgyzstan""";LOAS;0
703;2014;"""kyrgyzstan""";MFO;0
703;2014;"""kyrgyzstan""";NATO;0
703;2014;"""kyrgyzstan""";NCM;0
703;2014;"""kyrgyzstan""";NordC;0
703;2014;"""kyrgyzstan""";OAS;0
703;2014;"""kyrgyzstan""";OECS;0
703;2014;"""kyrgyzstan""";OIC;1
703;2014;"""kyrgyzstan""";OSCE;1
703;2014;"""kyrgyzstan""";PAP;0
703;2014;"""kyrgyzstan""";PIF;0
703;2014;"""kyrgyzstan""";RECSA;0
703;2014;"""kyrgyzstan""";SAARC;0
703;2014;"""kyrgyzstan""";SACU;0
703;2014;"""kyrgyzstan""";SIECA;0
703;2014;"""kyrgyzstan""";SPC;0
704;2014;"""uzbekistan""";ACS;0
704;2014;"""uzbekistan""";AMU;0
704;2014;"""uzbekistan""";ANZUS;0
704;2014;"""uzbekistan""";ASEAN;0
704;2014;"""uzbekistan""";ASECNA;-9
704;2014;"""uzbekistan""";ASEF;0
704;2014;"""uzbekistan""";AU;0
704;2014;"""uzbekistan""";BENELUX;0
704;2014;"""uzbekistan""";CARICOM;0
704;2014;"""uzbekistan""";CBSS;0
704;2014;"""uzbekistan""";COE;0
704;2014;"""uzbekistan""";CSTO;0
704;2014;"""uzbekistan""";EAC;0
704;2014;"""uzbekistan""";EAPC;1
704;2014;"""uzbekistan""";EIP;0
704;2014;"""uzbekistan""";EU;0
704;2014;"""uzbekistan""";GCC;0
704;2014;"""uzbekistan""";IADefB;0
704;2014;"""uzbekistan""";ICivDO;0
704;2014;"""uzbekistan""";LATIN;0
704;2014;"""uzbekistan""";LOAS;0
704;2014;"""uzbekistan""";MFO;0
704;2014;"""uzbekistan""";NATO;0
704;2014;"""uzbekistan""";NCM;0
704;2014;"""uzbekistan""";NordC;0
704;2014;"""uzbekistan""";OAS;0
704;2014;"""uzbekistan""";OECS;0
704;2014;"""uzbekistan""";OIC;1
704;2014;"""uzbekistan""";OSCE;1
704;2014;"""uzbekistan""";PAP;0
704;2014;"""uzbekistan""";PIF;0
704;2014;"""uzbekistan""";RECSA;0
704;2014;"""uzbekistan""";SAARC;0
704;2014;"""uzbekistan""";SACU;0
704;2014;"""uzbekistan""";SIECA;0
704;2014;"""uzbekistan""";SPC;0
705;2014;"""kazakhstan""";ACS;0
705;2014;"""kazakhstan""";AMU;0
705;2014;"""kazakhstan""";ANZUS;0
705;2014;"""kazakhstan""";ASEAN;0
705;2014;"""kazakhstan""";ASECNA;-9
705;2014;"""kazakhstan""";ASEF;0
705;2014;"""kazakhstan""";AU;0
705;2014;"""kazakhstan""";BENELUX;0
705;2014;"""kazakhstan""";CARICOM;0
705;2014;"""kazakhstan""";CBSS;0
705;2014;"""kazakhstan""";COE;0
705;2014;"""kazakhstan""";CSTO;1
705;2014;"""kazakhstan""";EAC;0
705;2014;"""kazakhstan""";EAPC;1
705;2014;"""kazakhstan""";EIP;0
705;2014;"""kazakhstan""";EU;0
705;2014;"""kazakhstan""";GCC;0
705;2014;"""kazakhstan""";IADefB;0
705;2014;"""kazakhstan""";ICivDO;1
705;2014;"""kazakhstan""";LATIN;0
705;2014;"""kazakhstan""";LOAS;0
705;2014;"""kazakhstan""";MFO;0
705;2014;"""kazakhstan""";NATO;0
705;2014;"""kazakhstan""";NCM;0
705;2014;"""kazakhstan""";NordC;0
705;2014;"""kazakhstan""";OAS;0
705;2014;"""kazakhstan""";OECS;0
705;2014;"""kazakhstan""";OIC;1
705;2014;"""kazakhstan""";OSCE;1
705;2014;"""kazakhstan""";PAP;0
705;2014;"""kazakhstan""";PIF;0
705;2014;"""kazakhstan""";RECSA;0
705;2014;"""kazakhstan""";SAARC;0
705;2014;"""kazakhstan""";SACU;0
705;2014;"""kazakhstan""";SIECA;0
705;2014;"""kazakhstan""";SPC;0
710;2014;"""china""";ACS;0
710;2014;"""china""";AMU;0
710;2014;"""china""";ANZUS;0
710;2014;"""china""";ASEAN;0
710;2014;"""china""";ASECNA;-9
710;2014;"""china""";ASEF;1
710;2014;"""china""";AU;0
710;2014;"""china""";BENELUX;0
710;2014;"""china""";CARICOM;0
710;2014;"""china""";CBSS;0
710;2014;"""china""";COE;0
710;2014;"""china""";CSTO;0
710;2014;"""china""";EAC;0
710;2014;"""china""";EAPC;0
710;2014;"""china""";EIP;0
710;2014;"""china""";EU;0
710;2014;"""china""";GCC;0
710;2014;"""china""";IADefB;3
710;2014;"""china""";ICivDO;1
710;2014;"""china""";LATIN;0
710;2014;"""china""";LOAS;0
710;2014;"""china""";MFO;0
710;2014;"""china""";NATO;0
710;2014;"""china""";NCM;0
710;2014;"""china""";NordC;0
710;2014;"""china""";OAS;0
710;2014;"""china""";OECS;0
710;2014;"""china""";OIC;0
710;2014;"""china""";OSCE;0
710;2014;"""china""";PAP;0
710;2014;"""china""";PIF;0
710;2014;"""china""";RECSA;0
710;2014;"""china""";SAARC;3
710;2014;"""china""";SACU;0
710;2014;"""china""";SIECA;0
710;2014;"""china""";SPC;0
712;2014;"""mongolia""";ACS;0
712;2014;"""mongolia""";AMU;0
712;2014;"""mongolia""";ANZUS;0
712;2014;"""mongolia""";ASEAN;0
712;2014;"""mongolia""";ASECNA;-9
712;2014;"""mongolia""";ASEF;1
712;2014;"""mongolia""";AU;0
712;2014;"""mongolia""";BENELUX;0
712;2014;"""mongolia""";CARICOM;0
712;2014;"""mongolia""";CBSS;0
712;2014;"""mongolia""";COE;0
712;2014;"""mongolia""";CSTO;0
712;2014;"""mongolia""";EAC;0
712;2014;"""mongolia""";EAPC;0
712;2014;"""mongolia""";EIP;0
712;2014;"""mongolia""";EU;0
712;2014;"""mongolia""";GCC;0
712;2014;"""mongolia""";IADefB;0
712;2014;"""mongolia""";ICivDO;1
712;2014;"""mongolia""";LATIN;0
712;2014;"""mongolia""";LOAS;0
712;2014;"""mongolia""";MFO;0
712;2014;"""mongolia""";NATO;0
712;2014;"""mongolia""";NCM;0
712;2014;"""mongolia""";NordC;0
712;2014;"""mongolia""";OAS;0
712;2014;"""mongolia""";OECS;0
712;2014;"""mongolia""";OIC;0
712;2014;"""mongolia""";OSCE;0
712;2014;"""mongolia""";PAP;0
712;2014;"""mongolia""";PIF;0
712;2014;"""mongolia""";RECSA;0
712;2014;"""mongolia""";SAARC;0
712;2014;"""mongolia""";SACU;0
712;2014;"""mongolia""";SIECA;0
712;2014;"""mongolia""";SPC;0
713;2014;"""taiwan""";ACS;0
713;2014;"""taiwan""";AMU;0
713;2014;"""taiwan""";ANZUS;0
713;2014;"""taiwan""";ASEAN;0
713;2014;"""taiwan""";ASECNA;-9
713;2014;"""taiwan""";ASEF;0
713;2014;"""taiwan""";AU;0
713;2014;"""taiwan""";BENELUX;0
713;2014;"""taiwan""";CARICOM;0
713;2014;"""taiwan""";CBSS;0
713;2014;"""taiwan""";COE;0
713;2014;"""taiwan""";CSTO;0
713;2014;"""taiwan""";EAC;0
713;2014;"""taiwan""";EAPC;0
713;2014;"""taiwan""";EIP;0
713;2014;"""taiwan""";EU;0
713;2014;"""taiwan""";GCC;0
713;2014;"""taiwan""";IADefB;0
713;2014;"""taiwan""";ICivDO;0
713;2014;"""taiwan""";LATIN;0
713;2014;"""taiwan""";LOAS;0
713;2014;"""taiwan""";MFO;0
713;2014;"""taiwan""";NATO;0
713;2014;"""taiwan""";NCM;0
713;2014;"""taiwan""";NordC;0
713;2014;"""taiwan""";OAS;0
713;2014;"""taiwan""";OECS;0
713;2014;"""taiwan""";OIC;0
713;2014;"""taiwan""";OSCE;0
713;2014;"""taiwan""";PAP;0
713;2014;"""taiwan""";PIF;0
713;2014;"""taiwan""";RECSA;0
713;2014;"""taiwan""";SAARC;0
713;2014;"""taiwan""";SACU;0
713;2014;"""taiwan""";SIECA;0
713;2014;"""taiwan""";SPC;0
731;2014;"""nokorea""";ACS;0
731;2014;"""nokorea""";AMU;0
731;2014;"""nokorea""";ANZUS;0
731;2014;"""nokorea""";ASEAN;0
731;2014;"""nokorea""";ASECNA;-9
731;2014;"""nokorea""";ASEF;0
731;2014;"""nokorea""";AU;0
731;2014;"""nokorea""";BENELUX;0
731;2014;"""nokorea""";CARICOM;0
731;2014;"""nokorea""";CBSS;0
731;2014;"""nokorea""";COE;0
731;2014;"""nokorea""";CSTO;0
731;2014;"""nokorea""";EAC;0
731;2014;"""nokorea""";EAPC;0
731;2014;"""nokorea""";EIP;0
731;2014;"""nokorea""";EU;0
731;2014;"""nokorea""";GCC;0
731;2014;"""nokorea""";IADefB;0
731;2014;"""nokorea""";ICivDO;0
731;2014;"""nokorea""";LATIN;0
731;2014;"""nokorea""";LOAS;0
731;2014;"""nokorea""";MFO;0
731;2014;"""nokorea""";NATO;0
731;2014;"""nokorea""";NCM;0
731;2014;"""nokorea""";NordC;0
731;2014;"""nokorea""";OAS;0
731;2014;"""nokorea""";OECS;0
731;2014;"""nokorea""";OIC;0
731;2014;"""nokorea""";OSCE;0
731;2014;"""nokorea""";PAP;0
731;2014;"""nokorea""";PIF;0
731;2014;"""nokorea""";RECSA;0
731;2014;"""nokorea""";SAARC;0
731;2014;"""nokorea""";SACU;0
731;2014;"""nokorea""";SIECA;0
731;2014;"""nokorea""";SPC;0
732;2014;"""sokorea""";ACS;0
732;2014;"""sokorea""";AMU;0
732;2014;"""sokorea""";ANZUS;0
732;2014;"""sokorea""";ASEAN;0
732;2014;"""sokorea""";ASECNA;-9
732;2014;"""sokorea""";ASEF;1
732;2014;"""sokorea""";AU;0
732;2014;"""sokorea""";BENELUX;0
732;2014;"""sokorea""";CARICOM;0
732;2014;"""sokorea""";CBSS;0
732;2014;"""sokorea""";COE;0
732;2014;"""sokorea""";CSTO;0
732;2014;"""sokorea""";EAC;0
732;2014;"""sokorea""";EAPC;0
732;2014;"""sokorea""";EIP;0
732;2014;"""sokorea""";EU;0
732;2014;"""sokorea""";GCC;0
732;2014;"""sokorea""";IADefB;0
732;2014;"""sokorea""";ICivDO;0
732;2014;"""sokorea""";LATIN;0
732;2014;"""sokorea""";LOAS;0
732;2014;"""sokorea""";MFO;0
732;2014;"""sokorea""";NATO;0
732;2014;"""sokorea""";NCM;0
732;2014;"""sokorea""";NordC;0
732;2014;"""sokorea""";OAS;0
732;2014;"""sokorea""";OECS;0
732;2014;"""sokorea""";OIC;0
732;2014;"""sokorea""";OSCE;0
732;2014;"""sokorea""";PAP;0
732;2014;"""sokorea""";PIF;0
732;2014;"""sokorea""";RECSA;0
732;2014;"""sokorea""";SAARC;3
732;2014;"""sokorea""";SACU;0
732;2014;"""sokorea""";SIECA;0
732;2014;"""sokorea""";SPC;0
740;2014;"""japan""";ACS;0
740;2014;"""japan""";AMU;0
740;2014;"""japan""";ANZUS;0
740;2014;"""japan""";ASEAN;0
740;2014;"""japan""";ASECNA;-9
740;2014;"""japan""";ASEF;1
740;2014;"""japan""";AU;0
740;2014;"""japan""";BENELUX;0
740;2014;"""japan""";CARICOM;0
740;2014;"""japan""";CBSS;0
740;2014;"""japan""";COE;3
740;2014;"""japan""";CSTO;0
740;2014;"""japan""";EAC;0
740;2014;"""japan""";EAPC;0
740;2014;"""japan""";EIP;0
740;2014;"""japan""";EU;0
740;2014;"""japan""";GCC;0
740;2014;"""japan""";IADefB;0
740;2014;"""japan""";ICivDO;0
740;2014;"""japan""";LATIN;0
740;2014;"""japan""";LOAS;0
740;2014;"""japan""";MFO;0
740;2014;"""japan""";NATO;0
740;2014;"""japan""";NCM;0
740;2014;"""japan""";NordC;0
740;2014;"""japan""";OAS;0
740;2014;"""japan""";OECS;0
740;2014;"""japan""";OIC;0
740;2014;"""japan""";OSCE;0
740;2014;"""japan""";PAP;0
740;2014;"""japan""";PIF;0
740;2014;"""japan""";RECSA;0
740;2014;"""japan""";SAARC;3
740;2014;"""japan""";SACU;0
740;2014;"""japan""";SIECA;0
740;2014;"""japan""";SPC;0
750;2014;"""india""";ACS;0
750;2014;"""india""";AMU;0
750;2014;"""india""";ANZUS;0
750;2014;"""india""";ASEAN;0
750;2014;"""india""";ASECNA;-9
750;2014;"""india""";ASEF;1
750;2014;"""india""";AU;0
750;2014;"""india""";BENELUX;0
750;2014;"""india""";CARICOM;0
750;2014;"""india""";CBSS;0
750;2014;"""india""";COE;0
750;2014;"""india""";CSTO;0
750;2014;"""india""";EAC;0
750;2014;"""india""";EAPC;0
750;2014;"""india""";EIP;0
750;2014;"""india""";EU;0
750;2014;"""india""";GCC;0
750;2014;"""india""";IADefB;0
750;2014;"""india""";ICivDO;0
750;2014;"""india""";LATIN;0
750;2014;"""india""";LOAS;0
750;2014;"""india""";MFO;0
750;2014;"""india""";NATO;0
750;2014;"""india""";NCM;0
750;2014;"""india""";NordC;0
750;2014;"""india""";OAS;0
750;2014;"""india""";OECS;0
750;2014;"""india""";OIC;0
750;2014;"""india""";OSCE;0
750;2014;"""india""";PAP;0
750;2014;"""india""";PIF;0
750;2014;"""india""";RECSA;0
750;2014;"""india""";SAARC;1
750;2014;"""india""";SACU;0
750;2014;"""india""";SIECA;0
750;2014;"""india""";SPC;0
760;2014;"""bhutan""";ACS;0
760;2014;"""bhutan""";AMU;0
760;2014;"""bhutan""";ANZUS;0
760;2014;"""bhutan""";ASEAN;0
760;2014;"""bhutan""";ASECNA;-9
760;2014;"""bhutan""";ASEF;0
760;2014;"""bhutan""";AU;0
760;2014;"""bhutan""";BENELUX;0
760;2014;"""bhutan""";CARICOM;0
760;2014;"""bhutan""";CBSS;0
760;2014;"""bhutan""";COE;0
760;2014;"""bhutan""";CSTO;0
760;2014;"""bhutan""";EAC;0
760;2014;"""bhutan""";EAPC;0
760;2014;"""bhutan""";EIP;0
760;2014;"""bhutan""";EU;0
760;2014;"""bhutan""";GCC;0
760;2014;"""bhutan""";IADefB;0
760;2014;"""bhutan""";ICivDO;0
760;2014;"""bhutan""";LATIN;0
760;2014;"""bhutan""";LOAS;0
760;2014;"""bhutan""";MFO;0
760;2014;"""bhutan""";NATO;0
760;2014;"""bhutan""";NCM;0
760;2014;"""bhutan""";NordC;0
760;2014;"""bhutan""";OAS;0
760;2014;"""bhutan""";OECS;0
760;2014;"""bhutan""";OIC;0
760;2014;"""bhutan""";OSCE;0
760;2014;"""bhutan""";PAP;0
760;2014;"""bhutan""";PIF;0
760;2014;"""bhutan""";RECSA;0
760;2014;"""bhutan""";SAARC;1
760;2014;"""bhutan""";SACU;0
760;2014;"""bhutan""";SIECA;0
760;2014;"""bhutan""";SPC;0
770;2014;"""pakistan""";ACS;0
770;2014;"""pakistan""";AMU;0
770;2014;"""pakistan""";ANZUS;0
770;2014;"""pakistan""";ASEAN;0
770;2014;"""pakistan""";ASECNA;-9
770;2014;"""pakistan""";ASEF;1
770;2014;"""pakistan""";AU;0
770;2014;"""pakistan""";BENELUX;0
770;2014;"""pakistan""";CARICOM;0
770;2014;"""pakistan""";CBSS;0
770;2014;"""pakistan""";COE;0
770;2014;"""pakistan""";CSTO;0
770;2014;"""pakistan""";EAC;0
770;2014;"""pakistan""";EAPC;0
770;2014;"""pakistan""";EIP;0
770;2014;"""pakistan""";EU;0
770;2014;"""pakistan""";GCC;0
770;2014;"""pakistan""";IADefB;0
770;2014;"""pakistan""";ICivDO;1
770;2014;"""pakistan""";LATIN;0
770;2014;"""pakistan""";LOAS;0
770;2014;"""pakistan""";MFO;0
770;2014;"""pakistan""";NATO;0
770;2014;"""pakistan""";NCM;0
770;2014;"""pakistan""";NordC;0
770;2014;"""pakistan""";OAS;0
770;2014;"""pakistan""";OECS;0
770;2014;"""pakistan""";OIC;1
770;2014;"""pakistan""";OSCE;0
770;2014;"""pakistan""";PAP;0
770;2014;"""pakistan""";PIF;0
770;2014;"""pakistan""";RECSA;0
770;2014;"""pakistan""";SAARC;1
770;2014;"""pakistan""";SACU;0
770;2014;"""pakistan""";SIECA;0
770;2014;"""pakistan""";SPC;0
771;2014;"""bangladesh""";ACS;0
771;2014;"""bangladesh""";AMU;0
771;2014;"""bangladesh""";ANZUS;0
771;2014;"""bangladesh""";ASEAN;0
771;2014;"""bangladesh""";ASECNA;-9
771;2014;"""bangladesh""";ASEF;1
771;2014;"""bangladesh""";AU;0
771;2014;"""bangladesh""";BENELUX;0
771;2014;"""bangladesh""";CARICOM;0
771;2014;"""bangladesh""";CBSS;0
771;2014;"""bangladesh""";COE;0
